acc	filename	drs_id	filetype	sample_name	mapped	sequencing_type
SRR1604681	HG03479.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	bee21dc191eaa560d863f1ced596a81b	bam	HG03479	unmapped	exome
SRR1605650	HG03484.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	ee93ba39acdf62edf32c3e390e1b1f8e	bai	HG03484	mapped	low_coverage
SRR1604680	HG03484.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai	87a4e064d0a1b5eb4c2f20cffad883a0	bai	HG03484	mapped	exome
SRR1605650	HG03484.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	9ce179085ff6b7d42034e1e519e6a623	bam	HG03484	mapped	low_coverage
SRR1605650	HG03484.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	aa42df96dd1148effbc0568108a0d093	bam	HG03484	unmapped	low_coverage
SRR1604680	HG03484.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	3dd5e994839939c88805a6fd0c78400d	bam	HG03484	unmapped	exome
SRR1604680	HG03484.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	f24cdc58b3f763ab36335ea7b51882cb	bam	HG03484	mapped	exome
SRR1604679	HG03485.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai	b5d6d56dd31495a83c93c748542088a6	bai	HG03485	unmapped	exome
SRR1605607	HG03485.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	9f4c533a2e40ab6acf11edc2296b851c	bai	HG03485	mapped	low_coverage
SRR1604679	HG03485.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	85c25e9c763b11e1d25299c3cdd6b1a6	bam	HG03485	mapped	exome
SRR1604679	HG03485.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	f74027e773cc64582d821ede1467658a	bam	HG03485	unmapped	exome
SRR1605607	HG03485.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	3a62ad71e553166c68fd089c4cfd6b79	bam	HG03485	unmapped	low_coverage
SRR1605607	HG03485.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	f525a441ddf3ea0fde61afe7ff1c2b2e	bam	HG03485	mapped	low_coverage
SRR1606394	HG03488.mapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam.bai	e95ff092855910a38bebf8bc74db0af2	bai	HG03488	mapped	low_coverage
SRR1604678	HG03488.mapped.ILLUMINA.bwa.PJL.exome.20130422.bam.bai	d483796ae8f8edb1ec88ae1ccbcd99a2	bai	HG03488	mapped	exome
SRR1606394	HG03488.unmapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam	8b38c6979c4341b403fa5ba39a746997	bam	HG03488	unmapped	low_coverage
SRR1606394	HG03488.mapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam	92b545a124d79166fcd372908909abf2	bam	HG03488	mapped	low_coverage
SRR1604678	HG03488.mapped.ILLUMINA.bwa.PJL.exome.20130422.bam	69b9092171bdc9fc3c07810e488e9a36	bam	HG03488	mapped	exome
SRR1604678	HG03488.unmapped.ILLUMINA.bwa.PJL.exome.20130422.bam	d39fd598f465fc23afb4943092cc83a7	bam	HG03488	unmapped	exome
SRR1604677	HG03490.mapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam.bai	e9c71a373d0c9aa06a2cfa83e8e1b045	bai	HG03490	mapped	low_coverage
SRR1604677	HG03490.mapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam	1940361c6c0b3fcfb9aa80ab73531fac	bam	HG03490	mapped	low_coverage
SRR1604677	HG03490.unmapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam	6c3d7ed820f79c5d96e9b402fa1169d8	bam	HG03490	unmapped	low_coverage
SRR1606740	HG03490.unmapped.ILLUMINA.bwa.PJL.exome.20130415.bam	443c2c8507c8a492e6a5783b11878d25	bam	HG03490	unmapped	exome
SRR1606740	HG03490.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam	571b5c1be5eb71dc96ab386382901eae	bam	HG03490	mapped	exome
SRR1606747	HG03491.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai	ace37dcb5c0e3e9127d425645a3299a4	bai	HG03491	mapped	exome
SRR1607108	HG03491.mapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam.bai	d2a60a30a419cb52db356d487d85f55c	bai	HG03491	mapped	low_coverage
SRR1606747	HG03491.unmapped.ILLUMINA.bwa.PJL.exome.20130415.bam	9376a7900023fb4dc61460700b95263d	bam	HG03491	unmapped	exome
SRR1606747	HG03491.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam	cf0d8f4b56b29d6491e796f5b319128b	bam	HG03491	mapped	exome
SRR1607108	HG03491.unmapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam	dfb79ce6936f0514bee1e32ddb947cd5	bam	HG03491	unmapped	low_coverage
SRR1607108	HG03491.mapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam	eeabbf31c54d296b24ec416a1e978476	bam	HG03491	mapped	low_coverage
SRR1602433	HG03499.unmapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam.bai	92d8b572a61bf6702a41f5bd8aabb0c7	bai	HG03499	unmapped	low_coverage
SRR1602432	HG03499.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai	8b3bbea6fc9ae0dba1bb8bde6c9de390	bai	HG03499	mapped	exome
SRR1602433	HG03499.mapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam	a0c69fb553d918e1496dac14a1a929ed	bam	HG03499	mapped	low_coverage
SRR1602433	HG03499.unmapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam	bbeed6fc6eecffcf3626d93c13610031	bam	HG03499	unmapped	low_coverage
SRR1602432	HG03499.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam	64a8a37609783d499e606c553e13af39	bam	HG03499	mapped	exome
SRR1602432	HG03499.unmapped.ILLUMINA.bwa.ESN.exome.20130415.bam	f585656d9a3cf45d8f5e823bf91f1f2a	bam	HG03499	unmapped	exome
SRR1606453	HG03511.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai	1963970a9d16741114a15793cfa7a79b	bai	HG03511	mapped	exome
SRR1602435	HG03511.mapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam.bai	781bec69a3ebde47d14e05a8c9367bc8	bai	HG03511	mapped	low_coverage
SRR1606453	HG03511.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam	a921e956b61763bc4cee4558f4b96a36	bam	HG03511	mapped	exome
SRR1606453	HG03511.unmapped.ILLUMINA.bwa.ESN.exome.20130415.bam	d45d93c1fbdf54ca10e81417d2db64d2	bam	HG03511	unmapped	exome
SRR1602435	HG03511.mapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam	09631dc577bc1b05b9c771134fa0825d	bam	HG03511	mapped	low_coverage
SRR1602435	HG03511.unmapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam	6dce1ad8452a240c27344741ebc97463	bam	HG03511	unmapped	low_coverage
SRR1602437	HG03514.mapped.ILLUMINA.bwa.ESN.low_coverage.20121211.bam.bai	3f4847ca549d5dc9fc85423b9a35cf5a	bai	HG03514	mapped	low_coverage
SRR1602436	HG03514.unmapped.ILLUMINA.bwa.ESN.exome.20130415.bam	4567e96beae7daff8ecaa754632a0179	bam	HG03514	unmapped	exome
SRR1602436	HG03514.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam	74a15abc1d56e8fea6ad4bcc3fe4ea22	bam	HG03514	mapped	exome
SRR1602437	HG03514.mapped.ILLUMINA.bwa.ESN.low_coverage.20121211.bam	3b8844a77b3cd295cd1a2fd2286be815	bam	HG03514	mapped	low_coverage
SRR1602437	HG03514.unmapped.ILLUMINA.bwa.ESN.low_coverage.20121211.bam	e300900e90ea205afc34a1ab0fb34677	bam	HG03514	unmapped	low_coverage
SRR1606838	HG03515.mapped.ILLUMINA.bwa.ESN.low_coverage.20121211.bam.bai	9820712e0849f4208394a91c66d1da7a	bai	HG03515	mapped	low_coverage
SRR1604675	HG03515.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam	9235c6fb6ffc5e90066b9cfe882adf90	bam	HG03515	mapped	exome
SRR1604675	HG03515.unmapped.ILLUMINA.bwa.ESN.exome.20130415.bam	af5698d7cc30c4f1290cec77f805e652	bam	HG03515	unmapped	exome
SRR1606838	HG03515.unmapped.ILLUMINA.bwa.ESN.low_coverage.20121211.bam	049ac557b8561ca90e6cbdb0a1624b11	bam	HG03515	unmapped	low_coverage
SRR1606838	HG03515.mapped.ILLUMINA.bwa.ESN.low_coverage.20121211.bam	235cd26f7bcafa15dd7e4b2f3586f66f	bam	HG03515	mapped	low_coverage
SRR1602440	HG03517.unmapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai	f30440779d9c92d8bc1b4c7ca38033f0	bai	HG03517	unmapped	exome
SRR1602441	HG03517.unmapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam.bai	81b8c31a33884dcc75c11aa835a5b7b7	bai	HG03517	unmapped	low_coverage
SRR1602440	HG03517.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam	210cc6f305635c6a1db9b607637c49ff	bam	HG03517	mapped	exome
SRR1602440	HG03517.unmapped.ILLUMINA.bwa.ESN.exome.20130415.bam	521b9c61b82cf14e28360f414e07c9d7	bam	HG03517	unmapped	exome
SRR1602441	HG03517.unmapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam	7f69ad32ea4b9db9be1891b6e7db56ad	bam	HG03517	unmapped	low_coverage
SRR1602441	HG03517.mapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam	eae92688cf1eb8dcb51136d59f137bfe	bam	HG03517	mapped	low_coverage
SRR1602442	HG03518.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai	7075af35f50966d143e8c734c1df7866	bai	HG03518	mapped	exome
SRR1602443	HG03518.mapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam	11fcfcefb06de16b4a6995d7eaccd09d	bam	HG03518	mapped	low_coverage
SRR1602443	HG03518.unmapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam	84af45b4037d43934c2131cda8b20f18	bam	HG03518	unmapped	low_coverage
SRR1602442	HG03518.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam	7f13c1a8c079ba7bf8208415109eda85	bam	HG03518	mapped	exome
SRR1602442	HG03518.unmapped.ILLUMINA.bwa.ESN.exome.20130415.bam	ecd226e207800b459123dcdbe90cda98	bam	HG03518	unmapped	exome
SRR1602445	HG03520.mapped.ILLUMINA.bwa.ESN.low_coverage.20130502.bam.bai	50162b8bd1a52f3a32d2fb6c8b6e194d	bai	HG03520	mapped	low_coverage
SRR1604674	HG03520.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai	6a20dc28f29f8f708406273d61087a1e	bai	HG03520	mapped	exome
SRR1602445	HG03520.mapped.ILLUMINA.bwa.ESN.low_coverage.20130502.bam	0ee90a6154a2f4753451c1e46b3b6099	bam	HG03520	mapped	low_coverage
SRR1602445	HG03520.unmapped.ILLUMINA.bwa.ESN.low_coverage.20130502.bam	2d2ea182f395101047488f3f892ed8bb	bam	HG03520	unmapped	low_coverage
SRR1604674	HG03520.unmapped.ILLUMINA.bwa.ESN.exome.20130415.bam	06aa79f6f829d341f50af4adb6ce7544	bam	HG03520	unmapped	exome
SRR1604674	HG03520.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam	d39b1aa5a7d058bdecc3a568e508acc0	bam	HG03520	mapped	exome
SRR1602446	HG03521.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam	2c66e8cb795ef6265aad6703f0d39339	bam	HG03521	mapped	exome
SRR1602446	HG03521.unmapped.ILLUMINA.bwa.ESN.exome.20130415.bam	d95b135c58d396b4992ed924a9b2975a	bam	HG03521	unmapped	exome
SRR1604673	HG03521.unmapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam	064aba544cdac356493481f8a1cc5dd8	bam	HG03521	unmapped	low_coverage
SRR1604673	HG03521.mapped.ILLUMINA.bwa.ESN.low_coverage.20130415.bam	3f0ac2af82bfcb2640d0b10935116c9c	bam	HG03521	mapped	low_coverage
SRR1600798	HG03538.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	63a18f60e06e9b1561d4d58f16d28f68	bai	HG03538	mapped	low_coverage
SRR1600797	HG03538.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai	e8797cba52079b722601d033be22531b	bai	HG03538	mapped	exome
SRR1600798	HG03538.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	b293031390a58c18c3f2455e75973084	bam	HG03538	mapped	low_coverage
SRR1600798	HG03538.unmapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	e0ebb45236a3169021645c4124ed868b	bam	HG03538	unmapped	low_coverage
SRR1600797	HG03538.unmapped.ILLUMINA.bwa.GWD.exome.20130415.bam	0380bd2685aa49a7aa764425e4bff6ea	bam	HG03538	unmapped	exome
SRR1600797	HG03538.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam	c89fe3570128d20873a4368b8147bd65	bam	HG03538	mapped	exome
SRR1600800	HG03539.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	7c809926ea5e55c7cfd33934bf0f2104	bai	HG03539	mapped	low_coverage
SRR1600799	HG03539.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai	0a5455e72aebf35a872c0c1b135dfc5e	bai	HG03539	mapped	exome
SRR1600800	HG03539.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	9b39d417a6f5f703e0c27f6dd6bf467a	bam	HG03539	mapped	low_coverage
SRR1600800	HG03539.unmapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	f4f83fba5b3d354030a4cf6495ba4139	bam	HG03539	unmapped	low_coverage
SRR1600799	HG03539.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam	2a3bd89ec3ce9437e4bf5699a09cbb6e	bam	HG03539	mapped	exome
SRR1600799	HG03539.unmapped.ILLUMINA.bwa.GWD.exome.20130415.bam	b545d367435182b916f3d607198af2d2	bam	HG03539	unmapped	exome
SRR1604672	HG03547.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	977c2575adea7dd93fc9cd6980ba013f	bai	HG03547	mapped	low_coverage
SRR1605561	HG03547.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai	55b816a60a96f0d165aea2dd51ac8e0d	bai	HG03547	mapped	exome
SRR1604672	HG03547.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	1ac05be800159bc62dba5ced6ee52509	bam	HG03547	unmapped	low_coverage
SRR1604672	HG03547.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	b1960f860a07d8effbec0a6f1b629f21	bam	HG03547	mapped	low_coverage
SRR1605561	HG03547.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	8e05a04b4bf733dde3dc5899536cb744	bam	HG03547	mapped	exome
SRR1605561	HG03547.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	c6e9b58a7913f9a67b1eeb86f3be6616	bam	HG03547	unmapped	exome
SRR1604671	HG03548.mapped.ILLUMINA.bwa.MSL.low_coverage.20130415.bam	06d597fdec53dac6e9eb1a0a835f9473	bam	HG03548	mapped	low_coverage
SRR1604671	HG03548.unmapped.ILLUMINA.bwa.MSL.low_coverage.20130415.bam	fee8cf9ebe7d6e9cbc008c8672a8cbff	bam	HG03548	unmapped	low_coverage
SRR1605519	HG03548.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	579986dfb3d1d9e2857301641bb2e5e9	bam	HG03548	unmapped	exome
SRR1605519	HG03548.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	9dbfcee7c66f4efb41020940f33e798b	bam	HG03548	mapped	exome
SRR1605651	HG03556.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	b27c9e248ea9ad42483d61eddb57d477	bai	HG03556	mapped	low_coverage
SRR1605651	HG03556.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	15aaa3913f18ffee14f67bc67b17e1cf	bam	HG03556	mapped	low_coverage
SRR1605651	HG03556.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	43cdfd4e30a8bc2ddada2737ff52692d	bam	HG03556	unmapped	low_coverage
SRR1605562	HG03556.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	534ab6bd38c6f8082e2f9680546c74e2	bam	HG03556	unmapped	exome
SRR1605562	HG03556.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	76c50232410bb37ae3c49da20510fd76	bam	HG03556	mapped	exome
SRR1605608	HG03557.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	6b9a7f71311158d9b732695026a323d3	bai	HG03557	mapped	low_coverage
SRR1604670	HG03557.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	3b95475885fdaa54021de7c9707a3d5e	bam	HG03557	mapped	exome
SRR1604670	HG03557.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	4b8764690af3a0ef3b72d17a3ebe0700	bam	HG03557	unmapped	exome
SRR1605608	HG03557.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	2dddbf4e49299cb8a48006142cc74602	bam	HG03557	unmapped	low_coverage
SRR1605608	HG03557.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	a3b56852433ce758a10c25407c8f60d1	bam	HG03557	mapped	low_coverage
SRR1604669	HG03558.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai	a0632b3bffa2e75d10bddaceb2bebb9e	bai	HG03558	unmapped	exome
SRR1605652	HG03558.mapped.ILLUMINA.bwa.MSL.low_coverage.20130415.bam.bai	b7952293ca8e93d37b154119337ca9fa	bai	HG03558	mapped	low_coverage
SRR1604669	HG03558.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	e15071595e9e551a6527cd44321b172f	bam	HG03558	unmapped	exome
SRR1604669	HG03558.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	ee47e0ad33d2aabf896f4b5baeaf679e	bam	HG03558	mapped	exome
SRR1605652	HG03558.mapped.ILLUMINA.bwa.MSL.low_coverage.20130415.bam	14388eef0a1d0f66829029a0436570c3	bam	HG03558	mapped	low_coverage
SRR1605652	HG03558.unmapped.ILLUMINA.bwa.MSL.low_coverage.20130415.bam	91e9ef3d726661c2c29f8fa1ebbc13a6	bam	HG03558	unmapped	low_coverage
SRR1605609	HG03559.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	8cbad50a2250cef7038a1b91c578ea95	bai	HG03559	mapped	low_coverage
SRR1604668	HG03559.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai	b4d4d61ee607bb51f8e3b45fd69140fa	bai	HG03559	mapped	exome
SRR1605609	HG03559.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	073cabcab0b7bdf83d5d14685d16f654	bam	HG03559	unmapped	low_coverage
SRR1605609	HG03559.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	e0c8dfb25bb286ac488c1c8acc422cee	bam	HG03559	mapped	low_coverage
SRR1604668	HG03559.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	3e1c0eb08716153ce25aaa74efaf5634	bam	HG03559	mapped	exome
SRR1604668	HG03559.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	99f42c6c70df8d5d4f9e980d608f7491	bam	HG03559	unmapped	exome
SRR1605564	HG03563.mapped.ILLUMINA.bwa.MSL.exome.20130422.bam.bai	e5c97e1dbbfa52426cc4714fa7c07581	bai	HG03563	mapped	exome
SRR1604667	HG03563.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	cb42c03cbd28ded072c024ee230ee11e	bai	HG03563	mapped	low_coverage
SRR1605564	HG03563.mapped.ILLUMINA.bwa.MSL.exome.20130422.bam	48946f83288ea8fc6714cace0773676a	bam	HG03563	mapped	exome
SRR1605564	HG03563.unmapped.ILLUMINA.bwa.MSL.exome.20130422.bam	9babbfb4574109bdfad42e215bf37a07	bam	HG03563	unmapped	exome
SRR1604667	HG03563.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	adf8f38fad15a403462718fc348dd409	bam	HG03563	mapped	low_coverage
SRR1604667	HG03563.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	fb04792f13239b5967d0425ec692bec3	bam	HG03563	unmapped	low_coverage
SRR1604666	HG03565.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	d30ff6065bc4ddf7b143c4c724396e19	bai	HG03565	mapped	low_coverage
SRR1605520	HG03565.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	7c79d16233e131c99bfcc282a6d5839c	bam	HG03565	mapped	exome
SRR1605520	HG03565.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	b75f831955680470bfbea3e48895f271	bam	HG03565	unmapped	exome
SRR1604666	HG03565.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	837e32dba1ebb84a343ffd8a5ae6f92d	bam	HG03565	mapped	low_coverage
SRR1604666	HG03565.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	b706e295dc062e4b29be330138d8e28a	bam	HG03565	unmapped	low_coverage
SRR1605653	HG03567.mapped.ILLUMINA.bwa.MSL.low_coverage.20130415.bam.bai	9cdd087bc4e2b7bbfd92870d593ee613	bai	HG03567	mapped	low_coverage
SRR1605566	HG03567.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai	6b32df9dda8dd08b33eda90c066682f9	bai	HG03567	unmapped	exome
SRR1605653	HG03567.unmapped.ILLUMINA.bwa.MSL.low_coverage.20130415.bam	81aeb6167d6a72a1c2f628e020933af6	bam	HG03567	unmapped	low_coverage
SRR1605653	HG03567.mapped.ILLUMINA.bwa.MSL.low_coverage.20130415.bam	d0240d4c7b2665e45079d0117b2a2769	bam	HG03567	mapped	low_coverage
SRR1605566	HG03567.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	00367779bd30bbcad633e687d902be8b	bam	HG03567	mapped	exome
SRR1605566	HG03567.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	00f8a54c5e9a319f2edead7f5ab79fe7	bam	HG03567	unmapped	exome
SRR1604665	HG03571.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai	b5b11dd10e2324fb35b2098d7ad9c786	bai	HG03571	mapped	exome
SRR1605610	HG03571.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	f85639a67c2d329e73fe4f93a7aeafac	bai	HG03571	mapped	low_coverage
SRR1604665	HG03571.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	8ed4d4421dd729dca584b3521d9b9418	bam	HG03571	unmapped	exome
SRR1604665	HG03571.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	e5e4ac5501bb749ee8c2d7bd6870667b	bam	HG03571	mapped	exome
SRR1605610	HG03571.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	0bd42d7e0090ab4e8b0b53c0b3485722	bam	HG03571	mapped	low_coverage
SRR1605610	HG03571.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	bbd457634ef6210eb79609dd1751bbd5	bam	HG03571	unmapped	low_coverage
SRR1604664	HG03572.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai	1be0e876073e9e8e53d1074ed5c239e1	bai	HG03572	mapped	exome
SRR1605654	HG03572.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	6b35631e65ddd2e9d51899e345fa89ea	bai	HG03572	mapped	low_coverage
SRR1604664	HG03572.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	62ce160a1ddc63003d298d5dfbe8d2fb	bam	HG03572	unmapped	exome
SRR1604664	HG03572.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	f61cd9355c220b263cc238eb170bdbb9	bam	HG03572	mapped	exome
SRR1605654	HG03572.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	94b28fa640fa37292e5a076d063306ea	bam	HG03572	mapped	low_coverage
SRR1605654	HG03572.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	de41e7d315512163b6274778de0a31ef	bam	HG03572	unmapped	low_coverage
SRR1604663	HG03575.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai	9227afe75d7ceb5d4b7dec13cfe7bec4	bai	HG03575	mapped	exome
SRR1605611	HG03575.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	6e4e8f8b02d96bc8b7fe97e1607895e9	bai	HG03575	mapped	low_coverage
SRR1604663	HG03575.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	40242313dca525617be3b707085f3acf	bam	HG03575	unmapped	exome
SRR1604663	HG03575.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	47e89dc3c1ae82ae71a0122ac54b2fc9	bam	HG03575	mapped	exome
SRR1605611	HG03575.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	0290bde5053a1985bc5fec6f4b5cb22e	bam	HG03575	unmapped	low_coverage
SRR1605611	HG03575.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	3f42df9cb0aff5c005aeaab17d26bb62	bam	HG03575	mapped	low_coverage
SRR1605655	HG03577.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	9b77abd4fc61a0033ed8de433093cea0	bai	HG03577	mapped	low_coverage
SRR1605655	HG03577.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	347ef30071d273c2f376d81ca03ddd9a	bam	HG03577	mapped	low_coverage
SRR1605655	HG03577.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	a4abb4adfae0ddad5dbe9758277dd87f	bam	HG03577	unmapped	low_coverage
SRR1604662	HG03577.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	bb304b80ac3218eb48e6b4f424a814fe	bam	HG03577	unmapped	exome
SRR1604662	HG03577.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	e206d912046f11610be7f6fb3bcb1d62	bam	HG03577	mapped	exome
SRR1604661	HG03578.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	d17f5da247974f64ab1beabd2889d900	bai	HG03578	mapped	low_coverage
SRR1605521	HG03578.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	001578be06c3c6e3d4b908e57102d126	bam	HG03578	unmapped	exome
SRR1605521	HG03578.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	2f50915681fcc564569ac2afd14f9b8b	bam	HG03578	mapped	exome
SRR1604661	HG03578.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	3850eecb97ca595305b9c94e97834b43	bam	HG03578	mapped	low_coverage
SRR1604661	HG03578.unmapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	7f475f1f2b1ebd162fe1add8769bed89	bam	HG03578	unmapped	low_coverage
SRR1604660	HG03583.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai	3264196ac2a06c77c7c4fc375d4a876e	bai	HG03583	mapped	exome
SRR1605656	HG03583.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	ee287b03b5a0e8da2bc1686810b126e8	bai	HG03583	mapped	low_coverage
SRR1604660	HG03583.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam	939a4d1bb510da9bbe0bd60cd3dccdc4	bam	HG03583	mapped	exome
SRR1604660	HG03583.unmapped.ILLUMINA.bwa.MSL.exome.20130415.bam	fce08b230bb81a9b141fdf8641b40794	bam	HG03583	unmapped	exome
